instrument,staff,measureNumber,offset,duration,frequency,step,octave
Piano,,38,151.7642857142857,0.25,493.8833012561241,B,4
Piano,,39,152.0142857142857,0.25,440.0,A,4
Piano,,39,152.2642857142857,0.25,329.62755691286986,E,4
Piano,,39,152.5142857142857,0.25,369.99442271163434,F,4
Piano,,39,152.7642857142857,0.25,415.3046975799451,G,4
Piano,,39,153.0142857142857,0.25,440.0,A,4
Piano,,39,153.2642857142857,0.25,493.8833012561241,B,4
Piano,,39,153.5142857142857,0.25,554.3652619537443,C,5
Piano,,39,153.7642857142857,0.25,493.8833012561241,B,4
Piano,,39,154.0142857142857,0.25,440.0,A,4
Piano,,39,154.2642857142857,0.25,329.62755691286986,E,4
Piano,,39,154.5142857142857,0.25,369.99442271163434,F,4
Piano,,39,154.7642857142857,0.25,415.3046975799451,G,4
Piano,,39,155.0142857142857,0.25,440.0,A,4
Piano,,39,155.2642857142857,0.25,493.8833012561241,B,4
Piano,,39,155.5142857142857,0.25,554.3652619537443,C,5
Piano,,39,155.7642857142857,0.25,493.8833012561241,B,4
Piano,,40,156.0142857142857,0.25,440.0,A,4
Piano,,40,156.2642857142857,0.25,329.62755691286986,E,4
Piano,,40,156.5142857142857,0.25,369.99442271163434,F,4
Piano,,40,156.7642857142857,0.25,415.3046975799451,G,4
Piano,,40,157.0142857142857,0.25,440.0,A,4
Piano,,40,157.2642857142857,0.25,493.8833012561241,B,4
Piano,,40,157.5142857142857,0.25,554.3652619537443,C,5
Piano,,40,157.7642857142857,0.25,587.3295358348153,D,5
Piano,,40,158.0142857142857,0.25,659.2551138257401,E,5
Piano,,40,158.2642857142857,0.25,739.988845423269,F,5
Piano,,40,158.5142857142857,0.25,830.6093951598907,G,5
Piano,,40,158.7642857142857,0.25,880.0000000000003,A,5
Piano,,40,159.0142857142857,0.25,987.7666025122488,B,5
Piano,,40,159.2642857142857,0.25,1108.7305239074892,C,6
Piano,,40,159.5142857142857,0.25,1174.659071669631,D,6
Piano,,40,159.7642857142857,0.25,1244.5079348883246,D,6
Piano,,41,160.0142857142857,2.0,659.2551138257401,E,5
Piano,,41,160.0142857142857,2.0,1318.5102276514808,E,6
Piano,,41,162.0142857142857,2.0,415.3046975799451,G,4
Piano,,41,162.0142857142857,2.0,830.6093951598907,G,5
Piano,,42,164.0142857142857,2.0,493.8833012561241,B,4
Piano,,42,164.0142857142857,2.0,987.7666025122488,B,5
Piano,,42,164.0142857142857,2.0,0.0,B,5
Piano,,42,166.0142857142857,2.0,277.182630976872,C,4
Piano,,42,166.0142857142857,2.0,391.99543598174927,F,4
Piano,,43,168.0142857142857,0.5,246.94165062806198,B,3
Piano,,43,168.0142857142857,0.5,415.3046975799451,G,4
Piano,,43,168.5142857142857,0.5,311.1269837220808,D,4
Piano,,43,168.5142857142857,0.5,493.8833012561241,B,4
Piano,,43,169.0142857142857,0.5,311.1269837220808,D,4
Piano,,43,169.0142857142857,0.5,493.8833012561241,B,4
Piano,,43,169.5142857142857,0.5,311.1269837220808,D,4
Piano,,43,169.5142857142857,0.5,493.8833012561241,B,4
Piano,,43,170.0142857142857,0.5,311.1269837220808,D,4
Piano,,43,170.0142857142857,0.5,493.8833012561241,B,4
Piano,,43,170.5142857142857,0.5,311.1269837220808,D,4
Piano,,43,170.5142857142857,0.5,493.8833012561241,B,4
Piano,,43,171.0142857142857,0.5,311.1269837220808,D,4
Piano,,43,171.0142857142857,0.5,466.1637615180899,A,4
Piano,,43,171.5142857142857,0.5,311.1269837220808,D,4
Piano,,43,171.5142857142857,0.5,415.3046975799451,G,4
Piano,,44,172.0142857142857,0.5,311.1269837220808,D,4
Piano,,44,172.0142857142857,0.5,391.99543598174927,F,4
Piano,,44,172.5142857142857,0.5,391.99543598174927,F,4
Piano,,44,172.5142857142857,0.5,622.253967444162,D,5
Piano,,44,173.0142857142857,0.5,391.99543598174927,F,4
Piano,,44,173.0142857142857,0.5,622.253967444162,D,5
Piano,,44,173.5142857142857,0.5,391.99543598174927,F,4
Piano,,44,173.5142857142857,0.5,622.253967444162,D,5
Piano,,44,174.0142857142857,0.5,391.99543598174927,F,4
Piano,,44,174.0142857142857,0.5,622.253967444162,D,5
Piano,,44,174.5142857142857,0.5,391.99543598174927,F,4
Piano,,44,174.5142857142857,0.5,622.253967444162,D,5
Piano,,44,175.0142857142857,0.5,415.3046975799451,G,4
Piano,,44,175.0142857142857,0.5,622.253967444162,D,5
Piano,,44,175.5142857142857,0.5,466.1637615180899,A,4
Piano,,44,175.5142857142857,0.5,622.253967444162,D,5
Piano,,45,176.0142857142857,0.5,493.8833012561241,B,4
Piano,,45,176.0142857142857,0.5,622.253967444162,D,5
Piano,,45,176.5142857142857,0.5,311.1269837220808,D,4
Piano,,45,176.5142857142857,0.5,493.8833012561241,B,4
Piano,,45,177.0142857142857,0.5,311.1269837220808,D,4
Piano,,45,177.0142857142857,0.5,493.8833012561241,B,4
Piano,,45,177.5142857142857,0.5,311.1269837220808,D,4
Piano,,45,177.5142857142857,0.5,493.8833012561241,B,4
Piano,,45,178.0142857142857,0.5,311.1269837220808,D,4
Piano,,45,178.0142857142857,0.5,493.8833012561241,B,4
Piano,,45,178.5142857142857,0.5,311.1269837220808,D,4
Piano,,45,178.5142857142857,0.5,493.8833012561241,B,4
Piano,,45,179.0142857142857,0.5,311.1269837220808,D,4
Piano,,45,179.0142857142857,0.5,466.1637615180899,A,4
Piano,,45,179.5142857142857,0.5,311.1269837220808,D,4
Piano,,45,179.5142857142857,0.5,415.3046975799451,G,4
Piano,,46,180.0142857142857,0.5,311.1269837220808,D,4
Piano,,46,180.0142857142857,0.5,391.99543598174927,F,4
Piano,,46,180.5142857142857,0.5,391.99543598174927,F,4
Piano,,46,180.5142857142857,0.5,622.253967444162,D,5
Piano,,46,181.0142857142857,0.5,391.99543598174927,F,4
Piano,,46,181.0142857142857,0.5,622.253967444162,D,5
Piano,,46,181.5142857142857,0.5,391.99543598174927,F,4
Piano,,46,181.5142857142857,0.5,622.253967444162,D,5
Piano,,46,182.0142857142857,0.5,391.99543598174927,F,4
Piano,,46,182.0142857142857,0.5,622.253967444162,D,5
Piano,,46,182.5142857142857,0.5,391.99543598174927,F,4
Piano,,46,182.5142857142857,0.5,622.253967444162,D,5
Piano,,46,183.0142857142857,0.5,415.3046975799451,G,4
Piano,,46,183.0142857142857,0.5,622.253967444162,D,5
Piano,,46,183.5142857142857,0.5,466.1637615180899,A,4
Piano,,46,183.5142857142857,0.5,622.253967444162,D,5
Piano,,47,184.0142857142857,0.5,493.8833012561241,B,4
Piano,,47,184.0142857142857,0.5,622.253967444162,D,5
Piano,,47,184.5142857142857,0.5,493.8833012561241,B,4
Piano,,47,184.5142857142857,0.5,622.253967444162,D,5
Piano,,47,185.0142857142857,0.5,493.8833012561241,B,4
Piano,,47,185.0142857142857,0.5,622.253967444162,D,5
Piano,,47,185.5142857142857,0.5,415.3046975799451,G,4
Piano,,47,185.5142857142857,0.5,493.8833012561241,B,4
Piano,,47,186.0142857142857,0.5,0.0,B,4
Piano,,47,186.5142857142857,0.5,554.3652619537443,C,5
Piano,,47,186.5142857142857,0.5,659.2551138257401,E,5
Piano,,47,187.0142857142857,0.5,554.3652619537443,C,5
Piano,,47,187.0142857142857,0.5,659.2551138257401,E,5
Piano,,47,187.5142857142857,0.5,415.3046975799451,G,4
Piano,,47,187.5142857142857,0.5,554.3652619537443,C,5
Piano,,48,188.0142857142857,0.5,0.0,C,5
Piano,,48,188.5142857142857,0.5,493.8833012561241,B,4
Piano,,48,188.5142857142857,0.5,622.253967444162,D,5
Piano,,48,189.0142857142857,0.5,493.8833012561241,B,4
Piano,,48,189.0142857142857,0.5,622.253967444162,D,5
Piano,,48,189.5142857142857,0.5,415.3046975799451,G,4
Piano,,48,189.5142857142857,0.5,493.8833012561241,B,4
Piano,,48,190.0142857142857,0.5,0.0,B,4
Piano,,48,190.5142857142857,0.5,466.1637615180899,A,4
Piano,,48,190.5142857142857,0.5,622.253967444162,D,5
Piano,,48,191.0142857142857,0.5,466.1637615180899,A,4
Piano,,48,191.0142857142857,0.5,622.253967444162,D,5
Piano,,48,191.5142857142857,0.5,391.99543598174927,F,4
Piano,,48,191.5142857142857,0.5,466.1637615180899,A,4
Piano,,49,192.0142857142857,0.5,415.3046975799451,G,4
Piano,,49,192.0142857142857,0.5,493.8833012561241,B,4
Piano,,49,192.5142857142857,0.5,493.8833012561241,B,4
Piano,,49,192.5142857142857,0.5,622.253967444162,D,5
Piano,,49,192.5142857142857,0.5,987.7666025122488,B,5
Piano,,49,193.0142857142857,0.5,493.8833012561241,B,4
Piano,,49,193.0142857142857,0.5,622.253967444162,D,5
Piano,,49,193.0142857142857,0.5,987.7666025122488,B,5
Piano,,49,193.5142857142857,0.5,493.8833012561241,B,4
Piano,,49,193.5142857142857,0.5,622.253967444162,D,5
Piano,,49,193.5142857142857,0.5,987.7666025122488,B,5
Piano,,49,194.0142857142857,0.5,493.8833012561241,B,4
Piano,,49,194.0142857142857,0.5,622.253967444162,D,5
Piano,,49,194.0142857142857,0.5,987.7666025122488,B,5
Piano,,49,194.5142857142857,0.5,493.8833012561241,B,4
Piano,,49,194.5142857142857,0.5,622.253967444162,D,5
Piano,,49,194.5142857142857,0.5,987.7666025122488,B,5
Piano,,49,195.0142857142857,0.5,466.1637615180899,A,4
Piano,,49,195.0142857142857,0.5,554.3652619537443,C,5
Piano,,49,195.0142857142857,0.5,932.3275230361803,A,5
Piano,,49,195.5142857142857,0.5,415.3046975799451,G,4
Piano,,49,195.5142857142857,0.5,493.8833012561241,B,4
Piano,,49,195.5142857142857,0.5,830.6093951598907,G,5
Piano,,50,196.0142857142857,0.5,391.99543598174927,F,4
Piano,,50,196.0142857142857,0.5,466.1637615180899,A,4
Piano,,50,196.0142857142857,0.5,783.990871963499,F,5
Piano,,50,196.5142857142857,0.5,659.2551138257401,E,5
Piano,,50,196.5142857142857,0.5,783.990871963499,F,5
Piano,,50,196.5142857142857,0.5,1318.5102276514808,E,6
Piano,,50,197.0142857142857,0.5,659.2551138257401,E,5
Piano,,50,197.0142857142857,0.5,783.990871963499,F,5
Piano,,50,197.0142857142857,0.5,1318.5102276514808,E,6
Piano,,50,197.5142857142857,0.5,659.2551138257401,E,5
Piano,,50,197.5142857142857,0.5,783.990871963499,F,5
Piano,,50,197.5142857142857,0.5,1318.5102276514808,E,6
Piano,,50,198.0142857142857,0.5,659.2551138257401,E,5
Piano,,50,198.0142857142857,0.5,783.990871963499,F,5
Piano,,50,198.0142857142857,0.5,1318.5102276514808,E,6
Piano,,50,198.5142857142857,0.5,659.2551138257401,E,5
Piano,,50,198.5142857142857,0.5,783.990871963499,F,5
Piano,,50,198.5142857142857,0.5,1318.5102276514808,E,6
Piano,,50,199.0142857142857,0.5,622.253967444162,D,5
Piano,,50,199.0142857142857,0.5,783.990871963499,F,5
Piano,,50,199.0142857142857,0.5,1244.5079348883246,D,6
Piano,,50,199.5142857142857,0.5,554.3652619537443,C,5
Piano,,50,199.5142857142857,0.5,783.990871963499,F,5
Piano,,50,199.5142857142857,0.5,1108.7305239074892,C,6
Piano,,51,200.0142857142857,0.5,493.8833012561241,B,4
Piano,,51,200.0142857142857,0.5,830.6093951598907,G,5
Piano,,51,200.0142857142857,0.5,987.7666025122488,B,5
Piano,,51,200.5142857142857,0.5,493.8833012561241,B,4
Piano,,51,200.5142857142857,0.5,622.253967444162,D,5
Piano,,51,200.5142857142857,0.5,987.7666025122488,B,5
Piano,,51,201.0142857142857,0.5,493.8833012561241,B,4
Piano,,51,201.0142857142857,0.5,622.253967444162,D,5
Piano,,51,201.0142857142857,0.5,987.7666025122488,B,5
Piano,,51,201.5142857142857,0.5,493.8833012561241,B,4
Piano,,51,201.5142857142857,0.5,622.253967444162,D,5
Piano,,51,201.5142857142857,0.5,987.7666025122488,B,5
Piano,,51,202.0142857142857,0.5,493.8833012561241,B,4
Piano,,51,202.0142857142857,0.5,622.253967444162,D,5
Piano,,51,202.0142857142857,0.5,987.7666025122488,B,5
Piano,,51,202.5142857142857,0.5,493.8833012561241,B,4
Piano,,51,202.5142857142857,0.5,622.253967444162,D,5
Piano,,51,202.5142857142857,0.5,987.7666025122488,B,5
Piano,,51,203.0142857142857,0.5,466.1637615180899,A,4
Piano,,51,203.0142857142857,0.5,554.3652619537443,C,5
Piano,,51,203.0142857142857,0.5,932.3275230361803,A,5
Piano,,51,203.5142857142857,0.5,415.3046975799451,G,4
Piano,,51,203.5142857142857,0.5,493.8833012561241,B,4
Piano,,51,203.5142857142857,0.5,830.6093951598907,G,5
Piano,,52,204.0142857142857,0.5,391.99543598174927,F,4
Piano,,52,204.0142857142857,0.5,466.1637615180899,A,4
Piano,,52,204.0142857142857,0.5,783.990871963499,F,5
Piano,,52,204.5142857142857,0.5,659.2551138257401,E,5
Piano,,52,204.5142857142857,0.5,783.990871963499,F,5
Piano,,52,204.5142857142857,0.5,1318.5102276514808,E,6
Piano,,52,205.0142857142857,0.5,659.2551138257401,E,5
Piano,,52,205.0142857142857,0.5,783.990871963499,F,5
Piano,,52,205.0142857142857,0.5,1318.5102276514808,E,6
Piano,,52,205.5142857142857,0.5,659.2551138257401,E,5
Piano,,52,205.5142857142857,0.5,783.990871963499,F,5
Piano,,52,205.5142857142857,0.5,1318.5102276514808,E,6
Piano,,52,206.0142857142857,0.5,659.2551138257401,E,5
Piano,,52,206.0142857142857,0.5,783.990871963499,F,5
Piano,,52,206.0142857142857,0.5,1318.5102276514808,E,6
Piano,,52,206.5142857142857,0.5,659.2551138257401,E,5
Piano,,52,206.5142857142857,0.5,783.990871963499,F,5
Piano,,52,206.5142857142857,0.5,1318.5102276514808,E,6
Piano,,52,207.0142857142857,0.5,622.253967444162,D,5
Piano,,52,207.0142857142857,0.5,783.990871963499,F,5
Piano,,52,207.0142857142857,0.5,1244.5079348883246,D,6
Piano,,52,207.5142857142857,0.5,554.3652619537443,C,5
Piano,,52,207.5142857142857,0.5,783.990871963499,F,5
Piano,,52,207.5142857142857,0.5,1108.7305239074892,C,6
Piano,,53,208.0142857142857,0.5,493.8833012561241,B,4
Piano,,53,208.0142857142857,0.5,830.6093951598907,G,5
Piano,,53,208.0142857142857,0.5,987.7666025122488,B,5
Piano,,53,208.5142857142857,0.5,830.6093951598907,G,5
Piano,,53,208.5142857142857,0.5,987.7666025122488,B,5
Piano,,53,209.0142857142857,0.5,830.6093951598907,G,5
Piano,,53,209.0142857142857,0.5,987.7666025122488,B,5
Piano,,53,209.5142857142857,0.5,987.7666025122488,B,5
Piano,,53,209.5142857142857,0.5,1244.5079348883246,D,6
Piano,,53,210.0142857142857,0.5,0.0,D,6
Piano,,53,210.5142857142857,0.5,830.6093951598907,G,5
Piano,,53,210.5142857142857,0.5,1108.7305239074892,C,6
Piano,,53,211.0142857142857,0.5,830.6093951598907,G,5
Piano,,53,211.0142857142857,0.5,1108.7305239074892,C,6
Piano,,53,211.5142857142857,0.5,1108.7305239074892,C,6
Piano,,53,211.5142857142857,0.5,1318.5102276514808,E,6
Piano,,54,212.0142857142857,0.5,0.0,E,6
Piano,,54,212.5142857142857,0.5,830.6093951598907,G,5
Piano,,54,212.5142857142857,0.5,987.7666025122488,B,5
Piano,,54,213.0142857142857,0.5,830.6093951598907,G,5
Piano,,54,213.0142857142857,0.5,987.7666025122488,B,5
Piano,,54,213.5142857142857,0.5,987.7666025122488,B,5
Piano,,54,213.5142857142857,0.5,1244.5079348883246,D,6
Piano,,54,214.0142857142857,0.5,0.0,D,6
Piano,,54,214.5142857142857,0.5,783.990871963499,F,5
Piano,,54,214.5142857142857,0.5,932.3275230361803,A,5
Piano,,54,215.0142857142857,0.5,783.990871963499,F,5
Piano,,54,215.0142857142857,0.5,932.3275230361803,A,5
Piano,,54,215.5142857142857,0.5,932.3275230361803,A,5
Piano,,54,215.5142857142857,0.5,1244.5079348883246,D,6
Piano,,55,216.0142857142857,0.5,0.0,D,6
Piano,,55,216.5142857142857,0.5,622.253967444162,D,5
Piano,,55,216.5142857142857,0.5,987.7666025122488,B,5
Piano,,55,217.0142857142857,0.5,622.253967444162,D,5
Piano,,55,217.0142857142857,0.5,987.7666025122488,B,5
Piano,,55,217.5142857142857,0.5,830.6093951598907,G,5
Piano,,55,217.5142857142857,0.5,1244.5079348883246,D,6
Piano,,55,218.0142857142857,0.5,0.0,D,6
Piano,,55,218.5142857142857,0.5,554.3652619537443,C,5
Piano,,55,218.5142857142857,0.5,880.0000000000003,A,5
Piano,,55,219.0142857142857,0.5,554.3652619537443,C,5
Piano,,55,219.0142857142857,0.5,880.0000000000003,A,5
Piano,,55,219.5142857142857,0.5,659.2551138257401,E,5
Piano,,55,219.5142857142857,0.5,1108.7305239074892,C,6
Piano,,56,220.0142857142857,0.5,0.0,C,6
Piano,,56,220.5142857142857,0.5,493.8833012561241,B,4
Piano,,56,220.5142857142857,0.5,830.6093951598907,G,5
Piano,,56,221.0142857142857,0.5,493.8833012561241,B,4
Piano,,56,221.0142857142857,0.5,830.6093951598907,G,5
Piano,,56,221.5142857142857,0.5,622.253967444162,D,5
Piano,,56,221.5142857142857,0.5,987.7666025122488,B,5
Piano,,56,222.0142857142857,0.5,0.0,B,5
Piano,,56,222.5142857142857,0.5,466.1637615180899,A,4
Piano,,56,222.5142857142857,0.5,783.990871963499,F,5
Piano,,56,223.0142857142857,0.5,466.1637615180899,A,4
Piano,,56,223.0142857142857,0.5,783.990871963499,F,5
Piano,,56,223.5142857142857,0.5,554.3652619537443,C,5
Piano,,56,223.5142857142857,0.5,932.3275230361803,A,5
Piano,,57,224.0142857142857,1.0,493.8833012561241,B,4
Piano,,57,224.0142857142857,1.0,830.6093951598907,G,5
Piano,,57,225.0142857142857,1.0,0.0,G,5
Piano,,57,226.0142857142857,1.0,0.0,G,5
Piano,,57,227.0142857142857,0.75,493.8833012561241,B,4
Piano,,57,227.7642857142857,0.25,415.3046975799451,G,4
Piano,,58,228.0142857142857,1.0,391.99543598174927,F,4
Piano,,58,229.0142857142857,1.0,277.182630976872,C,4
Piano,,58,229.0142857142857,1.0,391.99543598174927,F,4
Piano,,58,229.0142857142857,1.0,622.253967444162,D,5
Piano,,58,230.0142857142857,1.0,277.182630976872,C,4
Piano,,58,230.0142857142857,1.0,391.99543598174927,F,4
Piano,,58,230.0142857142857,1.0,622.253967444162,D,5
Piano,,58,231.0142857142857,1.0,277.182630976872,C,4
Piano,,58,231.0142857142857,1.0,391.99543598174927,F,4
Piano,,58,231.0142857142857,1.0,622.253967444162,D,5
Piano,,59,232.0142857142857,0.0,246.94165062806198,B,3
Piano,,59,232.0142857142857,0.0,415.3046975799451,G,4
Piano,,59,232.0142857142857,3.0,622.253967444162,D,5
Piano,,59,235.0142857142857,0.75,987.7666025122488,B,5
Piano,,59,235.7642857142857,0.25,830.6093951598907,G,5
Piano,,60,236.0142857142857,1.0,783.990871963499,F,5
Piano,,60,237.0142857142857,1.0,554.3652619537443,C,5
Piano,,60,237.0142857142857,1.0,783.990871963499,F,5
Piano,,60,237.0142857142857,1.0,1244.5079348883246,D,6
Piano,,60,238.0142857142857,1.0,554.3652619537443,C,5
Piano,,60,238.0142857142857,1.0,783.990871963499,F,5
Piano,,60,238.0142857142857,1.0,1244.5079348883246,D,6
Piano,,60,239.0142857142857,1.0,554.3652619537443,C,5
Piano,,60,239.0142857142857,1.0,783.990871963499,F,5
Piano,,60,239.0142857142857,1.0,1244.5079348883246,D,6
Piano,,61,240.0142857142857,0.0,493.8833012561241,B,4
Piano,,61,240.0142857142857,0.0,830.6093951598907,G,5
Piano,,61,240.0142857142857,2.0,1244.5079348883246,D,6
Piano,,61,242.0142857142857,0.0,554.3652619537443,C,5
Piano,,61,242.0142857142857,0.0,783.990871963499,F,5
Piano,,61,242.0142857142857,2.0,1244.5079348883246,D,6
Piano,,62,244.0142857142857,0.0,493.8833012561241,B,4
Piano,,62,244.0142857142857,0.0,830.6093951598907,G,5
Piano,,62,244.0142857142857,2.0,1244.5079348883246,D,6
Piano,,62,246.0142857142857,0.0,554.3652619537443,C,5
Piano,,62,246.0142857142857,0.0,783.990871963499,F,5
Piano,,62,246.0142857142857,2.0,1244.5079348883246,D,6
Piano,,63,248.0142857142857,0.25,246.94165062806198,B,3
Piano,,63,248.2642857142857,0.25,415.3046975799451,G,4
Piano,,63,248.5142857142857,0.25,311.1269837220808,D,4
Piano,,63,248.7642857142857,0.25,415.3046975799451,G,4
Piano,,63,249.0142857142857,0.25,246.94165062806198,B,3
Piano,,63,249.2642857142857,0.25,415.3046975799451,G,4
Piano,,63,249.5142857142857,0.25,311.1269837220808,D,4
Piano,,63,249.7642857142857,0.25,415.3046975799451,G,4
Piano,,63,250.0142857142857,0.25,246.94165062806198,B,3
Piano,,63,250.2642857142857,0.25,415.3046975799451,G,4
Piano,,63,250.5142857142857,0.25,311.1269837220808,D,4
Piano,,63,250.7642857142857,0.25,415.3046975799451,G,4
Piano,,63,251.0142857142857,0.25,246.94165062806198,B,3
Piano,,63,251.2642857142857,0.25,415.3046975799451,G,4
Piano,,63,251.5142857142857,0.25,311.1269837220808,D,4
Piano,,63,251.7642857142857,0.25,415.3046975799451,G,4
Piano,,64,252.0142857142857,0.25,261.6255653005985,B,3
Piano,,64,252.2642857142857,0.25,369.99442271163434,F,4
Piano,,64,252.5142857142857,0.25,311.1269837220808,D,4
Piano,,64,252.7642857142857,0.25,369.99442271163434,F,4
Piano,,64,253.0142857142857,0.25,261.6255653005985,B,3
Piano,,64,253.2642857142857,0.25,369.99442271163434,F,4
Piano,,64,253.5142857142857,0.25,311.1269837220808,D,4
Piano,,64,253.7642857142857,0.25,369.99442271163434,F,4
Piano,,64,254.0142857142857,0.25,261.6255653005985,B,3
Piano,,64,254.2642857142857,0.25,369.99442271163434,F,4
Piano,,64,254.5142857142857,0.25,311.1269837220808,D,4
Piano,,64,254.7642857142857,0.25,369.99442271163434,F,4
Piano,,64,255.0142857142857,0.25,261.6255653005985,B,3
Piano,,64,255.2642857142857,0.25,369.99442271163434,F,4
Piano,,64,255.5142857142857,0.25,311.1269837220808,D,4
Piano,,64,255.7642857142857,0.25,369.99442271163434,F,4
Piano,,65,256.01428571428573,0.25,277.182630976872,C,4
Piano,,65,256.01428571428573,0.25,329.62755691286986,E,4
Piano,,65,259.01428571428573,0.25,329.62755691286986,E,4
Piano,,65,259.76428571428573,0.25,329.62755691286986,E,4
Piano,,66,260.01428571428573,0.25,277.182630976872,C,4
Piano,,66,260.01428571428573,0.25,349.2282314330038,E,4
Piano,,66,262.01428571428573,0.25,349.2282314330038,E,4
Piano,,66,262.51428571428573,0.25,277.182630976872,C,4
Piano,,66,262.76428571428573,0.25,349.2282314330038,E,4
Piano,,66,263.01428571428573,0.25,415.3046975799451,G,4
Piano,,66,263.26428571428573,0.25,277.182630976872,C,4
Piano,,66,263.51428571428573,0.25,349.2282314330038,E,4
Piano,,66,263.76428571428573,0.25,415.3046975799451,G,4
Piano,,67,264.01428571428573,0.25,554.3652619537443,C,5
Piano,,67,264.26428571428573,0.25,349.2282314330038,E,4
Piano,,67,264.51428571428573,0.25,415.3046975799451,G,4
Piano,,67,264.76428571428573,0.25,554.3652619537443,C,5
Piano,,67,265.01428571428573,0.25,698.456462866008,E,5
Piano,,67,265.26428571428573,0.25,415.3046975799451,G,4
Piano,,67,265.51428571428573,0.25,554.3652619537443,C,5
Piano,,67,265.76428571428573,0.25,698.456462866008,E,5
Piano,,67,266.01428571428573,0.25,830.6093951598907,G,5
Piano,,67,266.26428571428573,0.25,554.3652619537443,C,5
Piano,,67,266.51428571428573,0.25,698.456462866008,E,5
Piano,,67,266.76428571428573,0.25,830.6093951598907,G,5
Piano,,67,267.01428571428573,0.5,554.3652619537443,C,5
Piano,,67,267.01428571428573,0.5,698.456462866008,E,5
Piano,,67,267.01428571428573,0.5,830.6093951598907,G,5
Piano,,67,267.01428571428573,0.5,1108.7305239074892,C,6
Piano,,67,267.51428571428573,0.5,554.3652619537443,C,5
Piano,,67,267.51428571428573,0.5,698.456462866008,E,5
Piano,,67,267.51428571428573,0.5,830.6093951598907,G,5
Piano,,67,267.51428571428573,0.5,1108.7305239074892,C,6
Piano,,68,268.01428571428573,0.25,0.0,C,6
Piano,,68,270.01428571428573,0.25,349.2282314330038,E,4
Piano,,68,270.26428571428573,0.25,207.65234878997245,G,3
Piano,,68,270.51428571428573,0.25,277.182630976872,C,4
Piano,,68,270.76428571428573,0.25,349.2282314330038,E,4
Piano,,68,271.01428571428573,0.25,415.3046975799451,G,4
Piano,,68,271.26428571428573,0.25,277.182630976872,C,4
Piano,,68,271.51428571428573,0.25,349.2282314330038,E,4
Piano,,68,271.76428571428573,0.25,415.3046975799451,G,4
Piano,,69,272.01428571428573,0.25,554.3652619537443,C,5
Piano,,69,272.26428571428573,0.25,349.2282314330038,E,4
Piano,,69,272.51428571428573,0.25,415.3046975799451,G,4
Piano,,69,272.76428571428573,0.25,554.3652619537443,C,5
Piano,,69,273.01428571428573,0.25,698.456462866008,E,5
